site,time,flow
70105,1995-08-16,3.801
70105,1995-08-17,3.76
70105,1995-08-18,14.419
70105,1995-08-19,8.899
70105,1995-08-20,5.807
70105,1995-08-21,4.768
70105,1995-08-22,6.553
70105,1995-08-23,4.817
70105,1995-08-24,4.137
70105,1995-08-25,5.029
70105,1995-08-26,3.594
70105,1995-08-27,3.16
70105,1995-08-28,3.63
70105,1995-08-29,3.7689999999999997
70105,1995-08-30,3.057
70105,1995-08-31,2.753
70105,1995-09-01,2.845
70105,1995-09-02,3.765
70105,1995-09-03,3.406
70105,1995-09-04,2.675
70105,1995-09-05,2.338
70105,1995-09-06,2.5810000000000004
70105,1995-09-07,7.648
70105,1995-09-08,4.353
70105,1995-09-09,3.5010000000000003
70105,1995-09-10,3.38
70105,1995-09-11,3.488
70105,1995-09-12,3.353
70105,1995-09-13,3.319
70105,1995-09-14,3.5239999999999996
70105,1995-09-15,3.945
70105,1995-09-16,6.274
70105,1995-09-17,7.565
70105,1995-09-18,5.638999999999999
70105,1995-09-19,4.754
70105,1995-09-20,4.132
70105,1995-09-21,3.639
70105,1995-09-22,3.748
70105,1995-09-23,3.384
70105,1995-09-24,2.911
70105,1995-09-25,3.156
70105,1995-09-26,5.876
70105,1995-09-27,12.802999999999999
70105,1995-09-28,17.752
70105,1995-09-29,15.825999999999999
70105,1995-09-30,15.982000000000001
70105,1995-10-01,12.407
70105,1995-10-02,9.81
70105,1995-10-03,8.036
70105,1995-10-04,6.765
70105,1995-10-05,6.388999999999999
70105,1995-10-06,7.129
70105,1995-10-07,6.1339999999999995
70105,1995-10-08,5.348
70105,1995-10-09,5.053999999999999
70105,1995-10-10,5.037
70105,1995-10-11,4.314
70105,1995-10-12,4.735
70105,1995-10-13,11.738
70105,1995-10-14,7.377000000000001
70105,1995-10-15,6.737
70105,1995-10-16,5.797999999999999
70105,1995-10-17,5.02
70105,1995-10-18,4.3180000000000005
70105,1995-10-19,3.72
70105,1995-10-20,3.32
70105,1995-10-21,5.24
70105,1995-10-22,5.476
70105,1995-10-23,4.277
70105,1995-10-24,4.103
70105,1995-10-25,3.747
70105,1995-10-26,3.3819999999999997
70105,1995-10-27,3.097
70105,1995-10-28,2.8369999999999997
70105,1995-10-29,3.295
70105,1995-10-30,5.864
70105,1995-10-31,4.67
70105,1995-11-01,14.417
70105,1995-11-02,10.511
70105,1995-11-03,8.075
70105,1995-11-04,6.475
70105,1995-11-05,5.332000000000001
70105,1995-11-06,4.351
70105,1995-11-07,3.555
70105,1995-11-08,3.13
70105,1995-11-09,2.9989999999999997
70105,1995-11-10,2.802
70105,1995-11-11,2.343
70105,1995-11-12,1.9869999999999999
70105,1995-11-13,1.786
70105,1995-11-14,1.5930000000000002
70105,1995-11-15,1.44
70105,1995-11-16,1.327
70105,1995-11-17,1.28
70105,1995-11-18,1.344
70105,1995-11-19,1.175
70105,1995-11-20,1.207
70105,1995-11-21,1.177
70105,1995-11-22,1.037
70105,1995-11-23,0.893
70105,1995-11-24,0.887
70105,1995-11-25,1.205
70105,1995-11-26,13.411
70105,1995-11-27,23.453000000000003
70105,1995-11-28,10.174
70105,1995-11-29,6.598
70105,1995-11-30,4.841
70105,1995-12-01,3.728
70105,1995-12-02,3.2289999999999996
70105,1995-12-03,3.634
70105,1995-12-04,2.915
70105,1995-12-05,2.42
70105,1995-12-06,2.3369999999999997
70105,1995-12-07,2.2030000000000003
70105,1995-12-08,1.85
70105,1995-12-09,1.99
70105,1995-12-10,2.069
70105,1995-12-11,1.7530000000000001
70105,1995-12-12,1.6059999999999999
70105,1995-12-13,15.878
70105,1995-12-14,18.248
70105,1995-12-15,8.117
70105,1995-12-16,5.497999999999999
70105,1995-12-17,4.103
70105,1995-12-18,6.12
70105,1995-12-19,5.01
70105,1995-12-20,3.98
70105,1995-12-21,3.2960000000000003
70105,1995-12-22,2.766
70105,1995-12-23,2.37
70105,1995-12-24,2.309
70105,1995-12-25,2.33
70105,1995-12-26,5.361000000000001
70105,1995-12-27,5.002
70105,1995-12-28,3.675
70105,1995-12-29,3.423
70105,1995-12-30,2.6519999999999997
70105,1995-12-31,2.259
70105,1996-01-01,2.113
70105,1996-01-02,1.8259999999999998
70105,1996-01-03,1.646
70105,1996-01-04,1.929
70105,1996-01-05,4.044
70105,1996-01-06,3.449
70105,1996-01-07,5.165
70105,1996-01-08,4.7410000000000005
70105,1996-01-09,4.189
70105,1996-01-10,3.4360000000000004
70105,1996-01-11,3.029
70105,1996-01-12,16.8
70105,1996-01-13,50.068000000000005
70105,1996-01-14,18.953
70105,1996-01-15,20.132
70105,1996-01-16,18.29
70105,1996-01-17,12.418
70105,1996-01-18,10.63
70105,1996-01-19,8.012
70105,1996-01-20,6.44
70105,1996-01-21,5.187
70105,1996-01-22,4.183
70105,1996-01-23,4.004
70105,1996-01-24,14.47
70105,1996-01-25,8.758
70105,1996-01-26,6.812
70105,1996-01-27,5.412999999999999
70105,1996-01-28,4.415
70105,1996-01-29,3.681
70105,1996-01-30,3.1489999999999996
70105,1996-01-31,2.766
70105,1996-02-01,2.465
70105,1996-02-02,2.06
70105,1996-02-03,1.635
70105,1996-02-04,1.3769999999999998
70105,1996-02-05,1.1440000000000001
70105,1996-02-06,0.963
70105,1996-02-07,1.6130000000000002
70105,1996-02-08,19.56
70105,1996-02-09,126.391
70105,1996-02-10,46.172
70105,1996-02-11,19.367
70105,1996-02-12,12.040999999999999
70105,1996-02-13,9.227
70105,1996-02-14,7.775
70105,1996-02-15,8.103
70105,1996-02-16,8.414
70105,1996-02-17,6.704
70105,1996-02-18,5.481
70105,1996-02-19,4.849
70105,1996-02-20,5.532
70105,1996-02-21,6.843999999999999
70105,1996-02-22,5.291
70105,1996-02-23,4.46
70105,1996-02-24,3.802
70105,1996-02-25,3.283
70105,1996-02-26,2.9339999999999997
70105,1996-02-27,2.6039999999999996
70105,1996-02-28,2.36
70105,1996-02-29,2.127
70105,1996-03-01,1.969
70105,1996-03-02,1.939
70105,1996-03-03,6.307
70105,1996-03-04,6.1339999999999995
70105,1996-03-05,4.297
70105,1996-03-06,3.469
70105,1996-03-07,2.989
70105,1996-03-08,2.627
70105,1996-03-09,2.415
70105,1996-03-10,2.305
70105,1996-03-11,2.043
70105,1996-03-12,1.825
70105,1996-03-13,1.693
70105,1996-03-14,1.6159999999999999
70105,1996-03-15,2.053
70105,1996-03-16,3.26
70105,1996-03-17,2.244
70105,1996-03-18,1.871
70105,1996-03-19,1.645
70105,1996-03-20,1.544
70105,1996-03-21,1.45
70105,1996-03-22,1.383
70105,1996-03-23,1.359
70105,1996-03-24,1.349
70105,1996-03-25,1.237
70105,1996-03-26,1.173
70105,1996-03-27,1.139
70105,1996-03-28,1.085
70105,1996-03-29,1.034
70105,1996-03-30,0.998
70105,1996-03-31,0.9640000000000001
70105,1996-04-01,0.948
70105,1996-04-02,0.93
70105,1996-04-03,0.903
70105,1996-04-04,0.961
70105,1996-04-05,1.03
70105,1996-04-06,0.965
70105,1996-04-07,1.109
70105,1996-04-08,1.568
70105,1996-04-09,1.631
70105,1996-04-10,1.706
70105,1996-04-11,1.4780000000000002
70105,1996-04-12,3.5180000000000002
70105,1996-04-13,3.387
70105,1996-04-14,3.233
70105,1996-04-15,2.955
70105,1996-04-16,2.4530000000000003
70105,1996-04-17,2.127
70105,1996-04-18,1.8719999999999999
70105,1996-04-19,1.7380000000000002
70105,1996-04-20,1.8880000000000001
70105,1996-04-21,1.679
70105,1996-04-22,1.535
70105,1996-04-23,1.411
70105,1996-04-24,1.314
70105,1996-04-25,1.242
70105,1996-04-26,1.192
70105,1996-04-27,1.138
70105,1996-04-28,1.175
70105,1996-04-29,7.289
70105,1996-04-30,23.736
70105,1996-05-01,14.7
70105,1996-05-02,8.111
70105,1996-05-03,5.957999999999999
70105,1996-05-04,4.875
70105,1996-05-05,4.084
70105,1996-05-06,3.516
70105,1996-05-07,3.117
70105,1996-05-08,2.835
70105,1996-05-09,2.6060000000000003
70105,1996-05-10,2.343
70105,1996-05-11,2.135
70105,1996-05-12,1.975
70105,1996-05-13,2.01
70105,1996-05-14,1.8969999999999998
70105,1996-05-15,1.755
70105,1996-05-16,1.685
70105,1996-05-17,1.891
70105,1996-05-18,1.704
70105,1996-05-19,1.5759999999999998
70105,1996-05-20,1.504
70105,1996-05-21,1.456
70105,1996-05-22,1.6380000000000001
70105,1996-05-23,3.0
70105,1996-05-24,2.53
70105,1996-05-25,2.122
70105,1996-05-26,2.05
70105,1996-05-27,1.962
70105,1996-05-28,1.829
70105,1996-05-29,1.771
70105,1996-05-30,1.702
70105,1996-05-31,1.6230000000000002
70105,1996-06-01,1.5330000000000001
70105,1996-06-02,1.464
70105,1996-06-03,1.4140000000000001
70105,1996-06-04,1.41
70105,1996-06-05,1.4240000000000002
70105,1996-06-06,1.795
70105,1996-06-07,1.825
70105,1996-06-08,1.633
70105,1996-06-09,5.242000000000001
70105,1996-06-10,4.539
70105,1996-06-11,3.785
70105,1996-06-12,3.2230000000000003
70105,1996-06-13,2.997
70105,1996-06-14,2.928
70105,1996-06-15,2.741
70105,1996-06-16,2.782
70105,1996-06-17,2.695
70105,1996-06-18,2.47
70105,1996-06-19,2.316
70105,1996-06-20,2.175
70105,1996-06-21,2.128
70105,1996-06-22,2.028
70105,1996-06-23,3.016
70105,1996-06-24,59.233000000000004
70105,1996-06-25,20.277
70105,1996-06-26,11.777000000000001
70105,1996-06-27,7.835
70105,1996-06-28,6.195
70105,1996-06-29,5.329
70105,1996-06-30,4.596
70105,1996-07-01,3.9530000000000003
70105,1996-07-02,3.4560000000000004
70105,1996-07-03,3.054
70105,1996-07-04,2.7030000000000003
70105,1996-07-05,2.522
70105,1996-07-06,2.305
70105,1996-07-07,2.122
70105,1996-07-08,1.995
70105,1996-07-09,1.992
70105,1996-07-10,1.9140000000000001
70105,1996-07-11,1.868
70105,1996-07-12,1.909
70105,1996-07-13,1.704
70105,1996-07-14,1.5930000000000002
70105,1996-07-15,49.217
70105,1996-07-16,102.595
70105,1996-07-17,59.25899999999999
70105,1996-07-18,34.542
70105,1996-07-19,23.361
70105,1996-07-20,16.029
70105,1996-07-21,11.693
70105,1996-07-22,9.307
70105,1996-07-23,8.596
70105,1996-07-24,7.729
70105,1996-07-25,6.749
70105,1996-07-26,6.377999999999999
70105,1996-07-27,6.671
70105,1996-07-28,5.648
70105,1996-07-29,5.096
70105,1996-07-30,5.551
70105,1996-07-31,4.7
70105,1996-08-01,4.221
70105,1996-08-02,3.915
70105,1996-08-03,3.9330000000000003
70105,1996-08-04,4.371
70105,1996-08-05,4.098
70105,1996-08-06,3.8760000000000003
70105,1996-08-07,3.55
70105,1996-08-08,3.217
70105,1996-08-09,3.02
70105,1996-08-10,2.863
70105,1996-08-11,2.7560000000000002
70105,1996-08-12,2.53
70105,1996-08-13,2.388
70105,1996-08-14,2.336
70105,1996-08-15,2.3369999999999997
70105,1996-08-16,2.904
70105,1996-08-17,2.625
70105,1996-08-18,2.465
70105,1996-08-19,2.362
70105,1996-08-20,2.28
70105,1996-08-21,2.448
70105,1996-08-22,4.184
70105,1996-08-23,2.627
70105,1996-08-24,2.363
70105,1996-08-25,2.254
70105,1996-08-26,2.191
70105,1996-08-27,2.155
70105,1996-08-28,2.095
70105,1996-08-29,2.063
70105,1996-08-30,1.989
70105,1996-08-31,1.8330000000000002
70105,1996-09-01,1.732
70105,1996-09-02,1.6740000000000002
70105,1996-09-03,1.659
70105,1996-09-04,1.6680000000000001
70105,1996-09-05,1.882
70105,1996-09-06,2.342
70105,1996-09-07,2.687
70105,1996-09-08,2.7769999999999997
70105,1996-09-09,2.571
70105,1996-09-10,2.258
70105,1996-09-11,2.07
70105,1996-09-12,2.2640000000000002
70105,1996-09-13,2.49
70105,1996-09-14,2.56
70105,1996-09-15,2.531
70105,1996-09-16,2.1319999999999997
70105,1996-09-17,1.891
70105,1996-09-18,2.048
70105,1996-09-19,2.655
70105,1996-09-20,2.262
70105,1996-09-21,1.868
70105,1996-09-22,1.7169999999999999
70105,1996-09-23,1.6159999999999999
70105,1996-09-24,1.55
70105,1996-10-09,3.1260000000000003
70105,1996-10-10,2.309
70105,1996-10-11,2.4019999999999997
70105,1996-10-12,2.2680000000000002
70105,1996-10-13,4.814
70105,1996-10-14,4.645
70105,1996-10-15,3.407
70105,1996-10-16,2.79
70105,1996-10-17,2.353
70105,1996-10-18,2.023
70105,1996-10-19,1.831
70105,1996-10-20,1.6480000000000001
70105,1996-10-23,1.6869999999999998
70105,1996-10-28,1.646
70105,1996-11-01,6.267
70105,1996-11-02,5.01
70105,1996-11-03,5.01
70105,1996-11-04,6.117000000000001
70105,1996-11-05,4.815
70105,1996-11-06,3.9989999999999997
70105,1996-11-07,3.327
70105,1996-11-08,2.802
70105,1996-11-09,2.62
70105,1996-11-10,2.516
70105,1996-11-11,2.681
70105,1996-11-12,3.1180000000000003
70105,1996-11-13,2.6460000000000004
70105,1996-11-14,2.418
70105,1996-11-15,2.259
70105,1996-11-16,2.001
70105,1996-11-17,1.798
70105,1996-11-18,1.765
70105,1996-11-19,6.707000000000001
70105,1996-11-20,7.41
70105,1996-11-21,5.17
70105,1996-11-22,3.8989999999999996
70105,1996-11-23,3.478
70105,1996-11-24,2.861
70105,1996-11-25,2.557
70105,1996-11-26,2.157
70105,1996-11-27,2.153
70105,1996-11-28,2.363
70105,1996-11-29,2.396
70105,1996-11-30,2.303
70105,1996-12-01,2.127
70105,1996-12-02,1.9
70105,1996-12-03,1.702
70105,1996-12-04,1.5619999999999998
70105,1996-12-05,1.555
70105,1996-12-06,1.6840000000000002
70105,1996-12-14,0.968
70105,1996-12-15,1.057
70105,1996-12-16,1.104
70105,1996-12-17,1.015
70105,1996-12-18,0.86
70105,1996-12-19,0.82
70105,1996-12-20,0.845
70105,1996-12-21,6.252000000000001
70105,1996-12-22,4.069
70105,1996-12-23,2.472
70105,1996-12-27,1.484
70105,1996-12-28,1.386
70105,1996-12-29,1.3
70105,1996-12-30,1.242
70105,1996-12-31,1.212
70105,1997-01-01,1.275
70105,1997-01-02,1.44
70105,1997-01-03,1.653
70105,1997-01-04,1.979
70105,1997-01-05,2.224
70105,1997-01-06,1.8519999999999999
70105,1997-01-07,1.5819999999999999
70105,1997-01-08,1.383
70105,1997-01-09,1.26
70105,1997-01-10,1.168
70105,1997-01-11,1.676
70105,1997-01-12,6.207999999999999
70105,1997-01-13,3.662
70105,1997-01-14,2.792
70105,1997-01-15,2.334
70105,1997-01-16,2.056
70105,1997-01-17,1.9709999999999999
70105,1997-01-18,2.426
70105,1997-01-19,2.191
70105,1997-01-20,1.959
70105,1997-01-21,2.005
70105,1997-01-22,1.743
70105,1997-01-23,1.666
70105,1997-01-24,1.5819999999999999
70105,1997-01-25,1.599
70105,1997-01-26,2.495
70105,1997-01-27,2.287
70105,1997-01-28,1.735
70105,1997-01-29,1.4809999999999999
70105,1997-01-30,1.348
70105,1997-01-31,1.248
70105,1997-02-01,1.202
70105,1997-02-02,1.1420000000000001
70105,1997-02-03,1.1159999999999999
70105,1997-02-04,44.641000000000005
70105,1997-02-05,70.51
70105,1997-02-06,31.081999999999997
70105,1997-02-07,14.367
70105,1997-02-08,8.835
70105,1997-02-09,6.622999999999999
70105,1997-02-10,8.056000000000001
70105,1997-02-11,9.127
70105,1997-02-12,7.575
70105,1997-02-13,5.862
70105,1997-02-14,4.731
70105,1997-02-15,3.9010000000000002
70105,1997-02-16,3.275
70105,1997-02-17,2.825
70105,1997-02-18,2.4619999999999997
70105,1997-02-19,2.227
70105,1997-02-20,2.057
70105,1997-02-21,1.9469999999999998
70105,1997-02-22,1.797
70105,1997-02-23,1.7080000000000002
70105,1997-02-24,1.959
70105,1997-02-25,1.8019999999999998
70105,1997-02-26,3.3569999999999998
70105,1997-02-27,3.201
70105,1997-02-28,3.188
70105,1997-03-01,2.862
70105,1997-03-02,2.489
70105,1997-03-03,2.696
70105,1997-03-04,2.62
70105,1997-03-05,3.193
70105,1997-03-06,8.982000000000001
70105,1997-03-07,7.0920000000000005
70105,1997-03-08,5.751
70105,1997-03-09,4.926
70105,1997-03-10,3.931
70105,1997-03-11,3.2939999999999996
70105,1997-03-12,2.989
70105,1997-03-13,2.593
70105,1997-03-14,2.33
70105,1997-03-15,2.127
70105,1997-03-16,1.8780000000000001
70105,1997-03-17,1.69
70105,1997-03-18,1.617
70105,1997-03-19,1.818
70105,1997-03-20,1.6380000000000001
70105,1997-03-21,1.79
70105,1997-03-22,21.559
70105,1997-03-23,19.325
70105,1997-03-24,12.548
70105,1997-03-25,8.211
70105,1997-03-26,6.178
70105,1997-03-27,5.098
70105,1997-03-28,4.075
70105,1997-03-29,3.44
70105,1997-03-30,3.0010000000000003
70105,1997-03-31,2.648
70105,1997-04-01,2.373
70105,1997-04-02,2.1959999999999997
70105,1997-04-03,2.05
70105,1997-04-04,1.9069999999999998
70105,1997-04-05,1.712
70105,1997-04-06,1.768
70105,1997-04-07,1.702
70105,1997-04-08,2.12
70105,1997-04-09,2.5860000000000003
70105,1997-04-10,2.073
70105,1997-04-11,1.8159999999999998
70105,1997-04-12,1.6769999999999998
70105,1997-04-13,1.6159999999999999
70105,1997-04-14,1.621
70105,1997-04-15,1.5390000000000001
70105,1997-04-16,1.611
70105,1997-04-17,1.7730000000000001
70105,1997-04-18,1.683
70105,1997-04-19,1.767
70105,1997-04-20,1.777
70105,1997-04-21,1.67
70105,1997-04-22,1.5759999999999998
70105,1997-04-23,1.5130000000000001
70105,1997-04-24,1.4480000000000002
70105,1997-04-25,1.486
70105,1997-04-26,2.263
70105,1997-04-27,1.889
70105,1997-04-28,1.766
70105,1997-04-29,1.607
70105,1997-04-30,1.517
70105,1997-05-01,1.435
70105,1997-05-02,1.3619999999999999
70105,1997-05-03,1.306
70105,1997-05-04,1.249
70105,1997-05-05,1.1909999999999998
70105,1997-05-06,1.143
70105,1997-05-07,1.101
70105,1997-05-08,1.065
70105,1997-05-09,1.023
70105,1997-05-10,0.9940000000000001
70105,1997-05-11,0.966
70105,1997-05-12,0.966
70105,1997-05-13,0.953
70105,1997-05-14,0.915
70105,1997-05-15,0.877
70105,1997-05-16,0.8420000000000001
70105,1997-05-17,0.813
70105,1997-05-18,0.7929999999999999
70105,1997-05-19,0.782
70105,1997-05-20,0.768
70105,1997-05-21,0.782
70105,1997-05-22,0.831
70105,1997-05-23,0.81
70105,1997-05-24,0.841
70105,1997-05-25,2.137
70105,1997-05-26,3.6910000000000003
70105,1997-05-27,4.26
70105,1997-05-28,4.551
70105,1997-05-29,3.46
70105,1997-05-30,2.79
70105,1997-05-31,2.426
70105,1997-06-01,2.543
70105,1997-06-02,2.333
70105,1997-06-03,2.1519999999999997
70105,1997-06-04,2.013
70105,1997-06-05,1.876
70105,1997-06-06,1.732
70105,1997-06-07,1.6119999999999999
70105,1997-06-08,1.517
70105,1997-06-09,1.419
70105,1997-06-10,1.351
70105,1997-06-11,1.3019999999999998
70105,1997-06-12,1.275
70105,1997-06-13,1.248
70105,1997-06-14,1.206
70105,1997-06-15,1.156
70105,1997-06-16,1.124
70105,1997-06-17,1.141
70105,1997-06-18,1.237
70105,1997-06-19,1.248
70105,1997-06-20,1.158
70105,1997-06-21,1.1059999999999999
70105,1997-06-22,1.062
70105,1997-06-23,1.0290000000000001
70105,1997-06-24,1.07
70105,1997-06-25,1.073
70105,1997-06-26,1.031
70105,1997-06-27,1.005
70105,1997-06-28,0.973
70105,1997-06-29,0.943
70105,1997-06-30,0.9209999999999999
70105,1997-07-01,0.902
70105,1997-07-02,0.9159999999999999
70105,1997-07-03,0.9129999999999999
70105,1997-07-04,0.8909999999999999
70105,1997-07-05,0.871
70105,1997-07-06,0.846
70105,1997-07-07,0.8220000000000001
70105,1997-07-08,0.799
70105,1997-07-09,0.785
70105,1997-07-10,1.633
70105,1997-07-11,2.519
70105,1997-07-12,1.906
70105,1997-07-13,1.6740000000000002
70105,1997-07-14,1.581
70105,1997-07-15,1.474
70105,1997-07-20,1.1440000000000001
70105,1997-07-21,1.102
70105,1997-07-22,1.073
70105,1997-07-23,1.026
70105,1997-07-24,0.98
70105,1997-07-25,0.9309999999999999
70105,1997-07-26,0.888
70105,1997-07-27,0.848
70105,1997-07-28,0.818
70105,1997-07-29,0.7979999999999999
70105,1997-08-03,0.9690000000000001
70105,1997-08-04,0.9229999999999999
70105,1997-08-05,0.858
70105,1997-08-06,0.828
70105,1997-08-07,0.799
70105,1997-08-08,0.789
70105,1997-08-09,0.772
70105,1997-08-10,0.759
70105,1997-08-11,0.8009999999999999
70105,1997-08-12,0.843
70105,1997-08-13,1.081
70105,1997-08-14,1.787
70105,1997-08-15,1.443
70105,1997-08-16,1.213
70105,1997-08-17,1.107
70105,1997-08-18,1.042
70105,1997-08-19,1.021
70105,1997-08-20,1.368
70105,1997-08-21,1.4669999999999999
70105,1997-08-22,1.3259999999999998
70105,1997-08-23,1.239
70105,1997-08-24,1.205
70105,1997-08-25,1.185
70105,1997-08-26,1.157
70105,1997-08-27,1.137
70105,1997-08-28,1.093
70105,1997-08-29,1.0170000000000001
70105,1997-08-30,0.948
70105,1997-08-31,0.907
70105,1997-09-01,0.875
70105,1997-09-02,0.889
70105,1997-09-03,0.9259999999999999
70105,1997-09-04,0.9420000000000001
70105,1997-09-05,0.935
70105,1997-09-06,0.889
70105,1997-09-07,0.8390000000000001
70105,1997-09-08,0.8079999999999999
70105,1997-09-09,0.7809999999999999
70105,1997-09-10,0.76
70105,1997-09-11,0.826
70105,1997-09-12,1.13
70105,1997-09-13,1.167
70105,1997-09-14,1.074
70105,1997-09-15,1.055
70105,1997-09-16,0.996
70105,1997-09-17,0.9440000000000001
70105,1997-09-18,0.919
70105,1997-09-19,0.9329999999999999
70105,1997-09-20,0.8909999999999999
70105,1997-09-21,0.868
70105,1997-09-22,0.846
70105,1997-09-23,0.905
70105,1997-09-24,1.03
70105,1997-09-25,0.953
70105,1997-09-26,0.885
70105,1997-09-27,0.8440000000000001
70105,1997-09-28,0.816
70105,1997-09-29,0.987
70105,1997-09-30,2.687
70105,1997-10-01,2.347
70105,1997-10-02,1.942
70105,1997-10-03,1.62
70105,1997-10-04,1.5590000000000002
70105,1997-10-05,2.944
70105,1997-10-06,2.6310000000000002
70105,1997-10-07,2.49
70105,1997-10-08,2.286
70105,1997-10-09,2.046
70105,1997-10-10,1.864
70105,1997-10-11,1.7
70105,1997-10-12,1.4909999999999999
70105,1997-10-13,1.318
70105,1997-10-14,1.337
70105,1997-10-15,2.509
70105,1997-10-16,1.7480000000000002
70105,1997-10-17,1.4180000000000001
70105,1997-10-18,2.187
70105,1997-10-19,3.66
70105,1997-10-20,6.3420000000000005
70105,1997-10-21,12.119000000000002
70105,1997-10-22,7.442
70105,1997-10-23,5.715
70105,1997-10-24,4.271
70105,1997-10-25,3.2310000000000003
70105,1997-10-26,2.665
70105,1997-10-27,2.379
70105,1997-10-28,2.146
70105,1997-10-29,2.051
70105,1997-10-30,1.837
70105,1997-10-31,1.7719999999999998
70105,1997-11-01,1.598
70105,1997-11-02,1.482
70105,1997-11-03,1.335
70105,1997-11-04,1.206
70105,1997-11-05,1.088
70105,1997-11-06,1.034
70105,1997-11-07,0.9790000000000001
70105,1997-11-08,0.929
70105,1997-11-09,0.8759999999999999
70105,1997-11-10,0.8140000000000001
70105,1997-11-11,0.769
70105,1997-11-12,0.7190000000000001
70105,1997-11-13,0.742
70105,1997-11-14,0.66
70105,1997-11-15,0.633
70105,1997-11-16,0.759
70105,1997-11-17,0.816
70105,1997-11-18,0.675
70105,1997-11-19,0.604
70105,1997-11-20,0.5579999999999999
70105,1997-11-21,0.5539999999999999
70105,1997-11-22,0.544
70105,1997-11-23,0.526
70105,1997-11-24,0.512
70105,1997-11-25,0.551
70105,1997-11-26,0.546
70105,1997-11-27,0.523
70105,1997-11-28,0.503
70105,1997-11-29,0.525
70105,1997-11-30,0.513
70105,1997-12-01,0.474
70105,1997-12-02,0.44799999999999995
70105,1997-12-03,0.429
70105,1997-12-04,0.44
70105,1997-12-05,0.431
70105,1997-12-06,0.42200000000000004
70105,1997-12-07,0.418
70105,1997-12-08,0.41700000000000004
70105,1997-12-09,0.41700000000000004
70105,1997-12-10,0.44299999999999995
70105,1997-12-11,0.456
70105,1997-12-12,0.42700000000000005
70105,1997-12-13,0.408
70105,1997-12-14,0.406
70105,1997-12-15,0.4
70105,1997-12-16,0.414
70105,1997-12-17,0.414
70105,1997-12-18,0.389
70105,1997-12-19,0.38799999999999996
70105,1997-12-20,0.47200000000000003
70105,1997-12-21,1.078
70105,1997-12-22,0.8009999999999999
70105,1997-12-23,0.645
70105,1997-12-24,0.565
70105,1997-12-25,0.545
70105,1997-12-26,0.574
70105,1997-12-27,0.531
70105,1997-12-28,0.522
70105,1997-12-29,1.376
70105,1997-12-30,1.381
70105,1997-12-31,1.253
70105,1998-01-01,1.255
70105,1998-01-02,1.138
70105,1998-01-03,0.91
70105,1998-01-04,0.7609999999999999
70105,1998-01-05,0.708
70105,1998-01-06,0.643
70105,1998-01-07,0.596
70105,1998-01-08,0.5760000000000001
70105,1998-01-09,0.53
70105,1998-01-10,0.505
70105,1998-01-11,0.48
70105,1998-01-12,0.469
70105,1998-01-13,0.456
70105,1998-01-14,0.43
70105,1998-01-15,0.401
70105,1998-01-16,0.402
70105,1998-01-17,0.40700000000000003
70105,1998-01-18,0.386
70105,1998-01-19,0.363
70105,1998-01-20,0.374
70105,1998-01-21,0.391
70105,1998-01-22,0.386
70105,1998-01-23,0.375
70105,1998-01-24,0.363
70105,1998-01-25,0.354
70105,1998-01-26,0.342
70105,1998-01-27,0.33
70105,1998-01-28,0.34299999999999997
70105,1998-01-29,0.34
70105,1998-01-30,0.322
70105,1998-01-31,0.319
70105,1998-02-01,0.313
70105,1998-02-02,0.316
70105,1998-02-03,0.309
70105,1998-02-04,0.311
70105,1998-02-05,0.308
70105,1998-02-06,0.312
70105,1998-02-07,0.32
70105,1998-02-08,0.33299999999999996
70105,1998-02-09,0.325
70105,1998-02-10,0.318
70105,1998-02-11,0.318
70105,1998-02-12,0.326
70105,1998-02-13,0.321
70105,1998-02-14,0.29600000000000004
70105,1998-02-15,0.289
70105,1998-02-16,0.309
70105,1998-02-17,0.29600000000000004
70105,1998-02-18,0.33399999999999996
70105,1998-02-19,0.34299999999999997
70105,1998-02-20,0.336
70105,1998-02-21,0.32299999999999995
70105,1998-02-22,0.311
70105,1998-02-23,0.345
70105,1998-02-24,0.685
70105,1998-02-25,0.605
70105,1998-02-26,0.541
70105,1998-02-27,0.51
70105,1998-02-28,0.466
70105,1998-03-01,0.9540000000000001
70105,1998-03-02,1.08
70105,1998-03-03,1.235
70105,1998-03-04,1.6780000000000002
70105,1998-03-05,1.483
70105,1998-03-11,0.883
70105,1998-03-12,1.3559999999999999
70105,1998-03-13,1.403
70105,1998-03-14,1.2990000000000002
70105,1998-03-15,1.8940000000000001
70105,1998-03-16,3.491
70105,1998-03-17,2.68
70105,1998-03-18,2.186
70105,1998-03-19,1.797
70105,1998-03-20,1.456
70105,1998-03-21,1.194
70105,1998-03-22,1.037
70105,1998-03-23,0.938
70105,1998-03-24,0.8440000000000001
70105,1998-03-25,0.759
70105,1998-03-26,0.7240000000000001
70105,1998-03-27,0.691
70105,1998-03-28,0.677
70105,1998-03-29,0.677
70105,1998-03-30,0.659
70105,1998-03-31,0.612
70105,1998-04-01,0.58
70105,1998-04-02,0.5529999999999999
70105,1998-04-03,0.523
70105,1998-04-04,0.517
70105,1998-04-05,0.523
70105,1998-04-06,0.508
70105,1998-04-07,0.496
70105,1998-04-08,0.474
70105,1998-04-09,0.47
70105,1998-04-10,0.465
70105,1998-04-11,0.466
70105,1998-04-12,0.47700000000000004
70105,1998-04-13,0.489
